19:58:59.115720 IP 192.168.1.134.57802 > ec2-13-59-223-221.us-east-2.compute.amazonaws.com.https: Flags [P.], seq 3048695301:3048695336, ack 3330673866, win 2048, options [nop,nop,TS val 750564282 ecr 2988583442], length 35
19:58:59.151006 IP ec2-13-59-223-221.us-east-2.compute.amazonaws.com.https > 192.168.1.134.57802: Flags [.], ack 35, win 14, options [nop,nop,TS val 2988589485 ecr 750564282], length 0
19:58:59.240248 IP 192.168.1.134.60853 > ec2-34-194-201-2.compute-1.amazonaws.com.https: Flags [P.], seq 1682453573:1682453636, ack 661961127, win 2048, options [nop,nop,TS val 750564406 ecr 100470838], length 63
19:58:59.280978 IP ec2-34-194-201-2.compute-1.amazonaws.com.https > 192.168.1.134.60853: Flags [P.], seq 1:64, ack 63, win 12, options [nop,nop,TS val 100473372 ecr 750564406], length 63
19:58:59.281102 IP 192.168.1.134.60853 > ec2-34-194-201-2.compute-1.amazonaws.com.https: Flags [.], ack 64, win 2047, options [nop,nop,TS val 750564446 ecr 100473372], length 0
19:58:59.823355 STP 802.1d, Config, Flags [none], bridge-id 8000.2c:fd:a1:62:8f:80.8003, length 35
19:58:59.939306 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.939307 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.939308 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.939308 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.939310 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.939384 IP 192.168.1.134.52542 > 173.194.162.199.https: UDP, length 31
19:58:59.939421 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.939572 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.939574 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.939575 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.939576 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.939576 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.939577 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.939578 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.939691 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.939692 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.939751 IP 192.168.1.134.52542 > 173.194.162.199.https: UDP, length 31
19:58:59.939903 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.939904 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.939905 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.939906 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.940044 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.940045 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.940046 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.940047 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.940048 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.940298 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.940299 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.940300 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.940347 IP 192.168.1.134.52542 > 173.194.162.199.https: UDP, length 31
19:58:59.940439 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.940440 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.940441 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.940624 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.940625 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.940626 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.941486 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.941488 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.941489 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.941490 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.941490 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.941491 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.941492 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.941492 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.941494 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.941575 IP 192.168.1.134.52542 > 173.194.162.199.https: UDP, length 31
19:58:59.941624 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.941626 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.941777 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.941779 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.941780 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.941780 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.941781 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.941782 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.941783 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.941827 IP 192.168.1.134.52542 > 173.194.162.199.https: UDP, length 31
19:58:59.941895 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.941897 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.942111 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.942112 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.942113 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.942114 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.942115 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.942162 IP 192.168.1.134.52542 > 173.194.162.199.https: UDP, length 31
19:58:59.942299 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.942300 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.942301 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.942454 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.942456 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.942457 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.942617 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.942619 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.942670 IP 192.168.1.134.52542 > 173.194.162.199.https: UDP, length 31
19:58:59.942759 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.942760 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.942920 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.942923 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.942924 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.942925 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.943293 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.943294 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.943295 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.943363 IP 192.168.1.134.52542 > 173.194.162.199.https: UDP, length 31
19:58:59.943417 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.943419 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.943420 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.943421 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.943422 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.943542 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.943543 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.943660 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.943661 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.943865 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.943867 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.943867 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.943920 IP 192.168.1.134.52542 > 173.194.162.199.https: UDP, length 44
19:58:59.944021 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.944023 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.944024 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.944168 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.944170 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.944313 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.944314 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.944472 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.944473 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.944474 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.944475 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.944516 IP 192.168.1.134.52542 > 173.194.162.199.https: UDP, length 31
19:58:59.945566 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.945567 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.945568 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.945569 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.945570 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.945571 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.945571 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.945572 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.945574 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.945610 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.945611 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.945612 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.945613 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.945653 IP 192.168.1.134.52542 > 173.194.162.199.https: UDP, length 31
19:58:59.945764 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.945765 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.945766 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.945895 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.945896 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.945897 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.945898 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.945899 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.945899 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.945937 IP 192.168.1.134.52542 > 173.194.162.199.https: UDP, length 31
19:58:59.946009 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.946158 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.946160 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.946161 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.946162 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.946163 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.946211 IP 192.168.1.134.52542 > 173.194.162.199.https: UDP, length 31
19:58:59.947935 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948235 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948237 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948238 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948240 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948241 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948242 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948242 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948244 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948372 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948375 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948376 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948376 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948377 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948378 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948378 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948379 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948386 IP 192.168.1.134.52542 > 173.194.162.199.https: UDP, length 31
19:58:59.948477 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948479 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948480 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948481 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948523 IP 192.168.1.134.52542 > 173.194.162.199.https: UDP, length 31
19:58:59.948564 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948565 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948566 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948567 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948568 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948568 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948708 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948710 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 671
19:58:59.948711 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948711 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948712 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948778 IP 192.168.1.134.52542 > 173.194.162.199.https: UDP, length 31
19:58:59.948958 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948959 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948960 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948961 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948962 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948963 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948963 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948965 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.948966 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.949038 IP 192.168.1.134.52542 > 173.194.162.199.https: UDP, length 31
19:58:59.949199 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.949201 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.949201 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.949202 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.949203 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.949204 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.949204 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.949205 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.949286 IP 192.168.1.134.52542 > 173.194.162.199.https: UDP, length 31
19:58:59.949378 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.949380 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.949380 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.949546 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.949547 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.949548 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.949549 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.949550 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.950431 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.950432 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.950433 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.950434 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.950435 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.950435 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.950436 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.950437 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.950439 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.950521 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.950523 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.950524 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:58:59.950529 IP 192.168.1.134.52542 > 173.194.162.199.https: UDP, length 31
19:58:59.950580 IP 192.168.1.134.52542 > 173.194.162.199.https: UDP, length 31
19:58:59.952104 IP 192.168.1.134.52542 > 173.194.162.199.https: UDP, length 31
19:58:59.952232 IP 192.168.1.134.52542 > 173.194.162.199.https: UDP, length 31
19:58:59.952750 IP 192.168.1.134.52542 > 173.194.162.199.https: UDP, length 31
19:58:59.953450 IP 192.168.1.134.52542 > 173.194.162.199.https: UDP, length 31
19:58:59.953661 IP 192.168.1.134.52542 > 173.194.162.199.https: UDP, length 31
19:59:01.973695 STP 802.1d, Config, Flags [none], bridge-id 8000.2c:fd:a1:62:8f:80.8003, length 35
19:59:03.187904 IP 192.168.1.134.62665 > ec2-18-215-66-244.compute-1.amazonaws.com.https: Flags [P.], seq 3749581236:3749581299, ack 2639270598, win 2048, options [nop,nop,TS val 750568348 ecr 218592188], length 63
19:59:03.232958 IP 192.168.1.134.57974 > ec2-34-194-201-2.compute-1.amazonaws.com.https: Flags [P.], seq 2593550619:2593550696, ack 132020670, win 2048, options [nop,nop,TS val 750568392 ecr 218583876], length 77
19:59:03.253728 IP ec2-18-215-66-244.compute-1.amazonaws.com.https > 192.168.1.134.62665: Flags [P.], seq 1:64, ack 63, win 21, options [nop,nop,TS val 218594688 ecr 750568348], length 63
19:59:03.253854 IP 192.168.1.134.62665 > ec2-18-215-66-244.compute-1.amazonaws.com.https: Flags [.], ack 64, win 2047, options [nop,nop,TS val 750568412 ecr 218594688], length 0
19:59:03.294186 IP ec2-34-194-201-2.compute-1.amazonaws.com.https > 192.168.1.134.57974: Flags [P.], seq 1:286, ack 77, win 8, options [nop,nop,TS val 218587640 ecr 750568392], length 285
19:59:03.294321 IP 192.168.1.134.57974 > ec2-34-194-201-2.compute-1.amazonaws.com.https: Flags [.], ack 286, win 2043, options [nop,nop,TS val 750568452 ecr 218587640], length 0
19:59:03.817414 STP 802.1d, Config, Flags [none], bridge-id 8000.2c:fd:a1:62:8f:80.8003, length 35
19:59:03.939678 IP 192.168.1.134.49519 > dns.google.domain: 25937+ A? devopschat.slack.com. (38)
19:59:03.978990 IP dns.google.domain > 192.168.1.134.49519: 25937 1/0/0 A 13.249.130.154 (54)
19:59:03.979509 IP 192.168.1.134.51273 > server-13-249-130-154.ord51.r.cloudfront.net.https: Flags [P.], seq 4015814892:4015815176, ack 3465281568, win 2048, options [nop,nop,TS val 750569135 ecr 1365182006], length 284
19:59:03.979568 IP 192.168.1.134.51273 > server-13-249-130-154.ord51.r.cloudfront.net.https: Flags [P.], seq 284:330, ack 1, win 2048, options [nop,nop,TS val 750569135 ecr 1365182006], length 46
19:59:03.979569 IP 192.168.1.134.51273 > server-13-249-130-154.ord51.r.cloudfront.net.https: Flags [P.], seq 330:917, ack 1, win 2048, options [nop,nop,TS val 750569135 ecr 1365182006], length 587
19:59:04.000230 IP server-13-249-130-154.ord51.r.cloudfront.net.https > 192.168.1.134.51273: Flags [.], ack 330, win 147, options [nop,nop,TS val 1365186067 ecr 750569135], length 0
19:59:04.001194 IP server-13-249-130-154.ord51.r.cloudfront.net.https > 192.168.1.134.51273: Flags [P.], seq 1:47, ack 917, win 156, options [nop,nop,TS val 1365186067 ecr 750569135], length 46
19:59:04.001260 IP 192.168.1.134.51273 > server-13-249-130-154.ord51.r.cloudfront.net.https: Flags [.], ack 47, win 2047, options [nop,nop,TS val 750569155 ecr 1365186067], length 0
19:59:04.121656 IP server-13-249-130-154.ord51.r.cloudfront.net.https > 192.168.1.134.51273: Flags [P.], seq 47:1049, ack 917, win 156, options [nop,nop,TS val 1365186079 ecr 750569155], length 1002
19:59:04.121661 IP server-13-249-130-154.ord51.r.cloudfront.net.https > 192.168.1.134.51273: Flags [P.], seq 1049:1087, ack 917, win 156, options [nop,nop,TS val 1365186079 ecr 750569155], length 38
19:59:04.121742 IP 192.168.1.134.51273 > server-13-249-130-154.ord51.r.cloudfront.net.https: Flags [.], ack 1049, win 2032, options [nop,nop,TS val 750569275 ecr 1365186079], length 0
19:59:04.121743 IP 192.168.1.134.51273 > server-13-249-130-154.ord51.r.cloudfront.net.https: Flags [.], ack 1087, win 2031, options [nop,nop,TS val 750569275 ecr 1365186079], length 0
19:59:04.431283 LLDP, length 192: RT-AC68U
19:59:04.623286 IP 192.168.1.134.52542 > 173.194.162.199.https: UDP, length 696
19:59:04.636955 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 120
19:59:04.638008 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.638011 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.638012 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.638013 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.638013 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.638020 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.638113 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.638501 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.638503 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.638504 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.638505 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.638506 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.638507 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.638507 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.638630 IP 192.168.1.134.52542 > 173.194.162.199.https: UDP, length 29
19:59:04.638695 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.638698 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.638698 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.638699 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.638700 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.638702 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.638827 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.638898 IP 192.168.1.134.52542 > 173.194.162.199.https: UDP, length 29
19:59:04.639215 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.639217 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.639218 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.639219 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.639219 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.639220 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.639221 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.639222 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.639223 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.639223 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.639224 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.639225 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.639226 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.639287 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.639289 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.639290 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.639291 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.639422 IP 192.168.1.134.52542 > 173.194.162.199.https: UDP, length 29
19:59:04.639477 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.639479 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.639480 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
19:59:04.639545 IP 192.168.1.134.52542 > 173.194.162.199.https: UDP, length 29
19:59:04.641286 IP 173.194.162.199.https > 192.168.1.134.52542: UDP, length 1350
